date,year,month,county,rainfall_mm,spi1,spi3,spi6
1983-10-01,1983,10,Mombasa,12.502310943603517,-1.1833330128214254,-1.1151514718184914,0.1566497601957759
1983-11-01,1983,11,Mombasa,12.862094751993816,-1.2627974008916443,-1.2714581187311704,-0.7559749603028119
1983-12-01,1983,12,Mombasa,15.686657842000326,-0.19152345673665022,-1.26309401273768,-0.9114822871010252
1984-01-01,1984,1,Mombasa,1.8445931434631349,-0.9024432899275557,-1.0742429501276152,-1.3593895174590873
1984-02-01,1984,2,Mombasa,1.1590553442637126,-0.8729962166461335,-0.5929557373157155,-1.2178491365014663
1984-03-01,1984,3,Mombasa,9.072312100728352,-0.6291687808242986,-1.0375935242045433,-1.447209252067259
1984-04-01,1984,4,Mombasa,76.61747639973959,0.8301961382265307,0.5267302081467715,-0.2791112795484319
1984-05-01,1984,5,Mombasa,62.03279978434245,-0.40541244949503863,-0.08244209181297311,-0.30487790227410005
1984-06-01,1984,6,Mombasa,43.085558064778645,0.8081834109060521,0.25907872717762065,-0.02376592247814304
1984-07-01,1984,7,Mombasa,26.80454559326172,0.4109375881653961,-0.12007103840177226,0.11970222433570861
1984-08-01,1984,8,Mombasa,12.890308634440103,-0.9799675560703875,0.3857647460890453,-0.005237903888584738
