county,year,month,ndvi,n_composites,date
Bomet,2017,3,0.6991798036465635,4,2017-03-01
Bomet,2017,4,0.7103234221598873,3,2017-04-01
Bomet,2017,5,0.6974328190743342,4,2017-05-01
Bomet,2017,6,0.7109699509116408,4,2017-06-01
Bomet,2017,7,0.6688035063113609,4,2017-07-01
Bomet,2017,8,0.6472866409537169,4,2017-08-01
Bomet,2017,9,0.6553687237026647,4,2017-09-01
Bomet,2017,10,0.6803136044880786,3,2017-10-01
Bomet,2017,11,0.7187329242636746,4,2017-11-01
Bomet,2017,12,0.6868244389901824,4,2017-12-01
Bomet,2018,1,0.6984058555399719,4,2018-01-01
Bomet,2018,2,0.5791674614305751,4,2018-02-01
Bomet,2018,3,0.6168705119214587,4,2018-03-01
Bomet,2018,4,0.691200888265544,3,2018-04-01
Bomet,2018,5,0.7260260168302946,4,2018-05-01
Bomet,2018,6,0.7527311711079947,4,2018-06-01
Bomet,2018,7,0.7050323632538568,4,2018-07-01
Bomet,2018,8,0.6323604137447405,4,2018-08-01
Bomet,2018,9,0.6893507012622723,4,2018-09-01
Bomet,2018,10,0.622028938756428,3,2018-10-01
Bomet,2018,11,0.6545931276297339,4,2018-11-01
Bomet,2018,12,0.7163597475455818,4,2018-12-01
Bomet,2019,1,0.7399099929873773,4,2019-01-01
Bomet,2019,2,0.657935378681627,4,2019-02-01
Bomet,2019,3,0.6698114656381489,4,2019-03-01
Bomet,2019,4,0.6900894343151007,3,2019-04-01
Bomet,2019,5,0.6954361150070127,4,2019-05-01
Bomet,2019,6,0.69535476858345,4,2019-06-01
Bomet,2019,7,0.7403417601683033,4,2019-07-01
Bomet,2019,8,0.6550803646563819,4,2019-08-01
Bomet,2019,9,0.6785055049088358,4,2019-09-01
Bomet,2019,10,0.6019962599345486,3,2019-10-01
Bomet,2019,11,0.6521011921458627,4,2019-11-01
Bomet,2019,12,0.7642992636746142,4,2019-12-01
Bomet,2020,1,0.7647666199158487,4,2020-01-01
Bomet,2020,2,0.7513949509116411,4,2020-02-01
Bomet,2020,3,0.7526631486676015,4,2020-03-01
Bomet,2020,4,0.730079733520337,4,2020-04-01
Bomet,2020,5,0.771219635343618,3,2020-05-01
Bomet,2020,6,0.7077588008415147,4,2020-06-01
Bomet,2020,7,0.6962318723702665,4,2020-07-01
Bomet,2020,8,0.6074335215201706,4,2020-08-01
Bomet,2020,9,0.6765015427769985,4,2020-09-01
Bomet,2020,10,0.6886916199158484,4,2020-10-01
Bomet,2020,11,0.7462280972417018,3,2020-11-01
Bomet,2020,12,0.7702194249649367,4,2020-12-01
Bomet,2021,1,0.7140747545582052,4,2021-01-01
Bomet,2021,2,0.7164890603085556,4,2021-02-01
Bomet,2021,3,0.6958543127629735,4,2021-03-01
Bomet,2021,4,0.7254103786816275,3,2021-04-01
Bomet,2021,5,0.7416615007012626,4,2021-05-01
Bomet,2021,6,0.7265473001402523,4,2021-06-01
Bomet,2021,7,0.6807056100981763,4,2021-07-01
Bomet,2021,8,0.6942197405329592,4,2021-08-01
Bomet,2021,9,0.6736760518934076,4,2021-09-01
Bomet,2021,10,0.6338614305750349,3,2021-10-01
Bomet,2021,11,0.6393648667601686,4,2021-11-01
Bomet,2021,12,0.7232892005610101,4,2021-12-01
Bomet,2022,1,0.719706942496494,4,2022-01-01
Bomet,2022,2,0.736242321178121,4,2022-02-01
Bomet,2022,3,0.6107764025245441,4,2022-03-01
Bomet,2022,4,0.7098309490416086,3,2022-04-01
Bomet,2022,5,0.7540878681626925,4,2022-05-01
Bomet,2022,6,0.7328208625525946,4,2022-06-01
Bomet,2022,7,0.6554775245441793,4,2022-07-01
Bomet,2022,8,0.6654640252454421,4,2022-08-01
Bomet,2022,9,0.6558876928471247,4,2022-09-01
Bomet,2022,10,0.6125454417952314,3,2022-10-01
Bomet,2022,11,0.6126355890603088,4,2022-11-01
Bomet,2022,12,0.737697428705003,3,2022-12-01
Bomet,2023,1,0.7396147265077136,4,2023-01-01
Bomet,2023,2,0.6142676951846656,3,2023-02-01
Bomet,2023,3,0.6816435133239834,4,2023-03-01
Bomet,2023,4,0.7504255259467048,3,2023-04-01
Bomet,2023,5,0.7535904978962135,4,2023-05-01
Bomet,2023,6,0.7003480364656381,4,2023-06-01
Bomet,2023,7,0.7103371318373072,4,2023-07-01
Bomet,2023,8,0.6613701612903226,4,2023-08-01
Bomet,2023,9,0.6792634642356243,4,2023-09-01
Bomet,2023,10,0.698265287517531,2,2023-10-01
Bomet,2023,11,0.679726577840112,4,2023-11-01
Bomet,2023,12,0.7117782258064516,4,2023-12-01
Bomet,2024,1,0.7615445652173909,4,2024-01-01
Bomet,2024,2,0.7858022791023853,4,2024-02-01
Bomet,2024,3,0.7438198106591865,4,2024-03-01
Bomet,2024,4,0.7350117812061709,4,2024-04-01
Bomet,2024,5,0.7936124357176254,3,2024-05-01
Bomet,2024,6,0.7435838008415147,4,2024-06-01
Bomet,2024,7,0.7345615357643759,4,2024-07-01
Bomet,2024,8,0.7272098176718091,3,2024-08-01
Bomet,2024,9,0.658436535764376,4,2024-09-01
Bomet,2024,10,0.6864359396914445,4,2024-10-01
Bomet,2024,11,0.7380323983169709,3,2024-11-01
Bomet,2024,12,0.7220322113136981,3,2024-12-01
Bomet,2025,1,0.7195467040673208,4,2025-01-01
Bomet,2025,2,0.7398585203366067,4,2025-02-01
Bomet,2025,3,0.6719718092566623,4,2025-03-01
Bomet,2025,4,0.7548333333333336,3,2025-04-01
Bomet,2025,5,0.6977372019635344,4,2025-05-01
Bomet,2025,6,0.7075559607293128,4,2025-06-01
Bomet,2025,11,0.7531349228611501,1,2025-11-01
Bomet,2025,12,0.7481034361851332,2,2025-12-01
Bomet,2026,1,0.6938159887798032,3,2026-01-01
Bomet,2026,2,0.6741641421224873,3,2026-02-01
Bomet,2026,3,0.7691570827489482,2,2026-03-01
Bomet,2026,4,0.6502974754558208,2,2026-04-01
Bomet,2026,5,0.8061003506311362,2,2026-05-01
Bomet,2026,7,0.6520064516129037,3,2026-07-01
Bomet,2026,8,0.6702876577840108,1,2026-08-01
Bungoma,2000,12,0.6451028280542981,1,2000-12-01
Bungoma,2001,1,0.6118871040723983,2,2001-01-01
Bungoma,2001,2,0.5412084841628959,2,2001-02-01
Bungoma,2001,3,0.5494069570135743,2,2001-03-01
Bungoma,2001,4,0.6262609728506787,2,2001-04-01
Bungoma,2001,5,0.7113222285067871,2,2001-05-01
Bungoma,2001,6,0.5948796945701355,2,2001-06-01
Bungoma,2001,7,0.6483381221719455,2,2001-07-01
Bungoma,2001,8,0.6468269230769228,2,2001-08-01
Bungoma,2001,9,0.6448002828054293,2,2001-09-01
Bungoma,2001,10,0.6354245475113125,1,2001-10-01
Bungoma,2001,11,0.6580482466063347,2,2001-11-01
Bungoma,2001,12,0.6341054298642541,2,2001-12-01
Bungoma,2002,1,0.5647190610859727,2,2002-01-01
Bungoma,2002,2,0.4981423076923081,2,2002-02-01
Bungoma,2002,3,0.5523941742081449,2,2002-03-01
Bungoma,2002,4,0.6384209841628958,2,2002-04-01
Bungoma,2002,5,0.7263012443438914,2,2002-05-01
Bungoma,2002,6,0.7058360294117647,2,2002-06-01
Bungoma,2002,7,0.6511893099547511,4,2002-07-01
Bungoma,2002,8,0.6129294400452491,4,2002-08-01
Bungoma,2002,9,0.6070506787330312,4,2002-09-01
Bungoma,2002,10,0.6352230392156863,3,2002-10-01
Bungoma,2002,11,0.6451948529411764,4,2002-11-01
Bungoma,2002,12,0.6316449377828055,4,2002-12-01
Bungoma,2003,1,0.6314677036199099,4,2003-01-01
Bungoma,2003,2,0.5217815328054298,4,2003-02-01
Bungoma,2003,3,0.4896750565610858,4,2003-03-01
Bungoma,2003,4,0.496869720965309,3,2003-04-01
Bungoma,2003,5,0.6678228223981902,4,2003-05-01
Bungoma,2003,6,0.6869537330316737,4,2003-06-01
Bungoma,2003,7,0.6649800622171939,4,2003-07-01
Bungoma,2003,8,0.6226417420814481,4,2003-08-01
Bungoma,2003,9,0.6385159502262441,4,2003-09-01
Bungoma,2003,10,0.6162133484162894,3,2003-10-01
Bungoma,2003,11,0.6081378959276018,4,2003-11-01
Bungoma,2003,12,0.6104235294117647,4,2003-12-01
Bungoma,2004,1,0.537214988687783,4,2004-01-01
Bungoma,2004,2,0.49549564479637964,4,2004-02-01
Bungoma,2004,3,0.4840864253393667,4,2004-03-01
Bungoma,2004,4,0.607731702488688,4,2004-04-01
Bungoma,2004,5,0.6949428355957762,3,2004-05-01
Bungoma,2004,6,0.6844178450226243,4,2004-06-01
Bungoma,2004,7,0.6114424773755657,4,2004-07-01
Bungoma,2004,8,0.618375169683258,4,2004-08-01
Bungoma,2004,9,0.6417128676470591,4,2004-09-01
Bungoma,2004,10,0.6280651583710413,4,2004-10-01
Bungoma,2004,11,0.6544638386123683,3,2004-11-01
Bungoma,2004,12,0.6359947115384612,4,2004-12-01
Bungoma,2005,1,0.5515125282805431,4,2005-01-01
Bungoma,2005,2,0.481802375565611,4,2005-02-01
Bungoma,2005,3,0.5276430429864256,4,2005-03-01
Bungoma,2005,4,0.6125016591251883,3,2005-04-01
Bungoma,2005,5,0.7076809671945706,4,2005-05-01
Bungoma,2005,6,0.6895221153846156,4,2005-06-01
Bungoma,2005,7,0.6472754807692311,4,2005-07-01
Bungoma,2005,8,0.6173729638009052,4,2005-08-01
Bungoma,2005,9,0.5990853506787328,4,2005-09-01
Bungoma,2005,10,0.6209353695324283,3,2005-10-01
Bungoma,2005,11,0.6367119909502269,4,2005-11-01
Bungoma,2005,12,0.5454863687782805,4,2005-12-01
Bungoma,2006,1,0.4903774038461537,4,2006-01-01
Bungoma,2006,2,0.4621021210407237,4,2006-02-01
Bungoma,2006,3,0.5667828902714929,4,2006-03-01
Bungoma,2006,4,0.6759808069381599,3,2006-04-01
Bungoma,2006,5,0.7017155542986433,4,2006-05-01
Bungoma,2006,6,0.7061031108597284,4,2006-06-01
Bungoma,2006,7,0.6358875565610858,4,2006-07-01
Bungoma,2006,8,0.6371050339366519,4,2006-08-01
Bungoma,2006,9,0.6210257635746608,4,2006-09-01
Bungoma,2006,10,0.6245162141779792,3,2006-10-01
Bungoma,2006,11,0.6332132635746607,4,2006-11-01
Bungoma,2006,12,0.647253987556561,4,2006-12-01
Bungoma,2007,1,0.6447510180995475,4,2007-01-01
Bungoma,2007,2,0.60976060520362,4,2007-02-01
Bungoma,2007,3,0.5523895079185519,4,2007-03-01
Bungoma,2007,4,0.6241594645550531,3,2007-04-01
Bungoma,2007,5,0.6878382918552038,4,2007-05-01
Bungoma,2007,6,0.647006928733032,4,2007-06-01
Bungoma,2007,7,0.6336847285067871,4,2007-07-01
Bungoma,2007,8,0.616556080316742,4,2007-08-01
Bungoma,2007,9,0.6378402997737556,4,2007-09-01
Bungoma,2007,10,0.6453202488687785,3,2007-10-01
Bungoma,2007,11,0.6296082013574664,4,2007-11-01
Bungoma,2007,12,0.5840346153846155,4,2007-12-01
Bungoma,2008,1,0.5066898755656107,4,2008-01-01
Bungoma,2008,2,0.4649055712669684,4,2008-02-01
Bungoma,2008,3,0.491393438914027,4,2008-03-01
Bungoma,2008,4,0.6291115667420815,4,2008-04-01
Bungoma,2008,5,0.6986513197586727,3,2008-05-01
Bungoma,2008,6,0.68629915158371,4,2008-06-01
Bungoma,2008,7,0.606643212669683,4,2008-07-01
Bungoma,2008,8,0.6440844739818996,4,2008-08-01
Bungoma,2008,9,0.6542919683257915,4,2008-09-01
Bungoma,2008,10,0.6679667138009047,4,2008-10-01
Bungoma,2008,11,0.6552498491704372,3,2008-11-01
Bungoma,2008,12,0.564049632352941,4,2008-12-01
Bungoma,2009,1,0.4951756504524888,4,2009-01-01
Bungoma,2009,2,0.5049072680995474,4,2009-02-01
Bungoma,2009,3,0.46110718325791866,4,2009-03-01
Bungoma,2009,4,0.568425490196078,3,2009-04-01
Bungoma,2009,5,0.6763285633484155,4,2009-05-01
Bungoma,2009,6,0.7145604638009057,4,2009-06-01
Bungoma,2009,7,0.6372055147058823,4,2009-07-01
Bungoma,2009,8,0.610336227375565,4,2009-08-01
Bungoma,2009,9,0.6268442024886876,4,2009-09-01
Bungoma,2009,10,0.628596870286576,3,2009-10-01
Bungoma,2009,11,0.632066826923077,4,2009-11-01
Bungoma,2009,12,0.6246046380090494,4,2009-12-01
Bungoma,2010,1,0.6345078337104073,4,2010-01-01
Bungoma,2010,2,0.598690554298643,4,2010-02-01
Bungoma,2010,3,0.5858986990950229,4,2010-03-01
Bungoma,2010,4,0.6459882730015084,3,2010-04-01
Bungoma,2010,5,0.709700678733032,4,2010-05-01
Bungoma,2010,6,0.6777011595022628,4,2010-06-01
Bungoma,2010,7,0.6385434389140273,4,2010-07-01
Bungoma,2010,8,0.5944649886877827,4,2010-08-01
Bungoma,2010,9,0.6097180147058824,4,2010-09-01
Bungoma,2010,10,0.633741478129714,3,2010-10-01
Bungoma,2010,11,0.6538089366515842,4,2010-11-01
Bungoma,2010,12,0.623949236425339,4,2010-12-01
Bungoma,2011,1,0.5462278280542987,4,2011-01-01
Bungoma,2011,2,0.48443693438914026,4,2011-02-01
Bungoma,2011,3,0.5169774886877828,4,2011-03-01
Bungoma,2011,4,0.6086100301659123,3,2011-04-01
Bungoma,2011,5,0.7125511877828051,4,2011-05-01
Bungoma,2011,6,0.6875191742081447,4,2011-06-01
Bungoma,2011,7,0.6627770361990948,4,2011-07-01
Bungoma,2011,8,0.6110027432126697,4,2011-08-01
Bungoma,2011,9,0.653679044117647,4,2011-09-01
Bungoma,2011,10,0.64964068627451,3,2011-10-01
Bungoma,2011,11,0.6733046380090499,4,2011-11-01
Bungoma,2011,12,0.6537674208144795,4,2011-12-01
Bungoma,2012,1,0.5570078619909501,4,2012-01-01
Bungoma,2012,2,0.45206979638009054,4,2012-02-01
Bungoma,2012,3,0.40846945701357473,4,2012-03-01
Bungoma,2012,4,0.5321065328054297,4,2012-04-01
Bungoma,2012,5,0.6903091251885369,3,2012-05-01
Bungoma,2012,6,0.687119372171946,4,2012-06-01
Bungoma,2012,7,0.6240784219457014,4,2012-07-01
Bungoma,2012,8,0.6420851244343888,4,2012-08-01
Bungoma,2012,9,0.6491314196832576,4,2012-09-01
Bungoma,2012,10,0.6390401583710403,4,2012-10-01
Bungoma,2012,11,0.6639751131221718,3,2012-11-01
Bungoma,2012,12,0.648760520361991,4,2012-12-01
Bungoma,2013,1,0.634804609728507,4,2013-01-01
Bungoma,2013,2,0.5492763857466062,4,2013-02-01
Bungoma,2013,3,0.5510783088235297,4,2013-03-01
Bungoma,2013,4,0.6195010558069377,3,2013-04-01
Bungoma,2013,5,0.6964479920814479,4,2013-05-01
Bungoma,2013,6,0.6733404128959275,4,2013-06-01
Bungoma,2013,7,0.6246844739819009,4,2013-07-01
Bungoma,2013,8,0.596425339366516,4,2013-08-01
Bungoma,2013,9,0.64101826923077,4,2013-09-01
Bungoma,2013,10,0.6509208521870284,3,2013-10-01
Bungoma,2013,11,0.6723109728506789,4,2013-11-01
Bungoma,2013,12,0.6354138009049775,4,2013-12-01
Bungoma,2014,1,0.6102558257918556,4,2014-01-01
Bungoma,2014,2,0.5127242929864255,4,2014-02-01
Bungoma,2014,3,0.5357425904977375,4,2014-03-01
Bungoma,2014,4,0.6162628959276019,3,2014-04-01
Bungoma,2014,5,0.7116973699095028,4,2014-05-01
Bungoma,2014,6,0.6943445984162894,4,2014-06-01
Bungoma,2014,7,0.6371652714932128,4,2014-07-01
Bungoma,2014,8,0.6038690045248865,4,2014-08-01
Bungoma,2014,9,0.6489341911764707,4,2014-09-01
Bungoma,2014,10,0.6460488687782809,3,2014-10-01
Bungoma,2014,11,0.6740013574660633,4,2014-11-01
Bungoma,2014,12,0.636467618778281,4,2014-12-01
Bungoma,2015,1,0.539371097285068,4,2015-01-01
Bungoma,2015,2,0.45397904411764717,4,2015-02-01
Bungoma,2015,3,0.42261818438914023,4,2015-03-01
Bungoma,2015,4,0.5253085972850682,3,2015-04-01
Bungoma,2015,5,0.6840663461538461,4,2015-05-01
Bungoma,2015,6,0.6920856617647065,4,2015-06-01
Bungoma,2015,7,0.6936604355203618,4,2015-07-01
Bungoma,2015,8,0.6493925904977376,4,2015-08-01
Bungoma,2015,9,0.6451126131221723,4,2015-09-01
Bungoma,2015,10,0.6233021116138765,3,2015-10-01
Bungoma,2015,11,0.6650934954751132,4,2015-11-01
Bungoma,2015,12,0.6849567024886877,4,2015-12-01
Bungoma,2016,1,0.6221029977375568,4,2016-01-01
Bungoma,2016,2,0.5613008201357467,4,2016-02-01
Bungoma,2016,3,0.5227850961538464,4,2016-03-01
Bungoma,2016,4,0.6074216628959279,4,2016-04-01
Bungoma,2016,5,0.7174980392156867,3,2016-05-01
Bungoma,2016,6,0.6908598699095021,4,2016-06-01
Bungoma,2016,7,0.6396658088235291,4,2016-07-01
Bungoma,2016,8,0.6227646210407233,4,2016-08-01
Bungoma,2016,9,0.6035935237556563,4,2016-09-01
Bungoma,2016,10,0.6493545531674205,4,2016-10-01
Bungoma,2016,11,0.6304292232277532,3,2016-11-01
Bungoma,2016,12,0.5532352092760187,4,2016-12-01
Bungoma,2017,1,0.4765330033936651,4,2017-01-01
Bungoma,2017,2,0.49923153280542976,4,2017-02-01
Bungoma,2017,3,0.5702710407239824,4,2017-03-01
Bungoma,2017,4,0.6612053921568624,3,2017-04-01
Bungoma,2017,5,0.7317560237556562,4,2017-05-01
Bungoma,2017,6,0.7014470588235294,4,2017-06-01
Bungoma,2017,7,0.6006830882352944,4,2017-07-01
Bungoma,2017,8,0.5858451640271494,4,2017-08-01
Bungoma,2017,9,0.6385052036199095,4,2017-09-01
Bungoma,2017,10,0.6363182503770739,3,2017-10-01
Bungoma,2017,11,0.6440206730769236,4,2017-11-01
Bungoma,2017,12,0.5839932975113119,4,2017-12-01
Bungoma,2018,1,0.48116278280542946,4,2018-01-01
Bungoma,2018,2,0.41539513574660614,4,2018-02-01
Bungoma,2018,3,0.49944787895927634,4,2018-03-01
Bungoma,2018,4,0.606111576168929,3,2018-04-01
Bungoma,2018,5,0.6906765837104072,4,2018-05-01
Bungoma,2018,6,0.6943944570135752,4,2018-06-01
Bungoma,2018,7,0.6421921662895925,4,2018-07-01
Bungoma,2018,8,0.5888979638009051,4,2018-08-01
Bungoma,2018,9,0.6428774886877828,4,2018-09-01
Bungoma,2018,10,0.6476220211161386,3,2018-10-01
Bungoma,2018,11,0.6516478223981905,4,2018-11-01
Bungoma,2018,12,0.609189564479638,4,2018-12-01
Bungoma,2019,1,0.5437872737556564,4,2019-01-01
Bungoma,2019,2,0.46159838800904995,4,2019-02-01
Bungoma,2019,3,0.47124895361990987,4,2019-03-01
Bungoma,2019,4,0.5344986425339368,3,2019-04-01
Bungoma,2019,5,0.6792247454751132,4,2019-05-01
Bungoma,2019,6,0.7007669400452492,4,2019-06-01
Bungoma,2019,7,0.7048844457013572,4,2019-07-01
Bungoma,2019,8,0.6220258484162899,4,2019-08-01
Bungoma,2019,9,0.67698475678733,4,2019-09-01
Bungoma,2019,10,0.6415927601809951,3,2019-10-01
Bungoma,2019,11,0.6895686368778281,4,2019-11-01
Bungoma,2019,12,0.6969942307692312,4,2019-12-01
Bungoma,2020,1,0.6411756787330314,4,2020-01-01
Bungoma,2020,2,0.6329191742081446,4,2020-02-01
Bungoma,2020,3,0.6168477375565613,4,2020-03-01
Bungoma,2020,4,0.6342456730769224,4,2020-04-01
Bungoma,2020,5,0.733407805429864,3,2020-05-01
Bungoma,2020,6,0.6698523472850679,4,2020-06-01
Bungoma,2020,7,0.6422173076923074,4,2020-07-01
Bungoma,2020,8,0.4993094656452325,4,2020-08-01
Bungoma,2020,9,0.6229567590497738,4,2020-09-01
Bungoma,2020,10,0.6388576357466065,4,2020-10-01
Bungoma,2020,11,0.6904475490196078,3,2020-11-01
Bungoma,2020,12,0.6455485859728505,4,2020-12-01
Bungoma,2021,1,0.5750438348416291,4,2021-01-01
Bungoma,2021,2,0.5142697680995476,4,2021-02-01
Bungoma,2021,3,0.5349644513574658,4,2021-03-01
Bungoma,2021,4,0.6117051282051285,3,2021-04-01
Bungoma,2021,5,0.7156792703619911,4,2021-05-01
Bungoma,2021,6,0.6915449095022624,4,2021-06-01
Bungoma,2021,7,0.5784749717194569,4,2021-07-01
Bungoma,2021,8,0.6328354355203618,4,2021-08-01
Bungoma,2021,9,0.6330449095022623,4,2021-09-01
Bungoma,2021,10,0.6523221719457023,3,2021-10-01
Bungoma,2021,11,0.658267307692308,4,2021-11-01
Bungoma,2021,12,0.6093883766968329,4,2021-12-01
Bungoma,2022,1,0.526825169683258,4,2022-01-01
Bungoma,2022,2,0.4938237839366517,4,2022-02-01
Bungoma,2022,3,0.44652188914027174,4,2022-03-01
Bungoma,2022,4,0.5850608220211161,3,2022-04-01
Bungoma,2022,5,0.6938335407239824,4,2022-05-01
Bungoma,2022,6,0.6865976244343891,4,2022-06-01
Bungoma,2022,7,0.5756416572398193,4,2022-07-01
Bungoma,2022,8,0.6218161199095021,4,2022-08-01
Bungoma,2022,9,0.6333593608597284,4,2022-09-01
Bungoma,2022,10,0.6726136123680243,3,2022-10-01
Bungoma,2022,11,0.6298387160633485,4,2022-11-01
Bungoma,2022,12,0.658638348416289,3,2022-12-01
Bungoma,2023,1,0.593454666289593,4,2023-01-01
Bungoma,2023,2,0.4791846153846154,3,2023-02-01
Bungoma,2023,3,0.5281794683257922,4,2023-03-01
Bungoma,2023,4,0.6485795248868783,3,2023-04-01
Bungoma,2023,5,0.7358867929864252,4,2023-05-01
Bungoma,2023,6,0.6794462386877823,4,2023-06-01
Bungoma,2023,7,0.6693331165158374,4,2023-07-01
Bungoma,2023,8,0.6325885180995479,4,2023-08-01
Bungoma,2023,9,0.6631370757918553,4,2023-09-01
Bungoma,2023,10,0.6824274321266968,2,2023-10-01
Bungoma,2023,11,0.7012298359728513,4,2023-11-01
Bungoma,2023,12,0.6856494343891405,4,2023-12-01
Bungoma,2024,1,0.622843834841629,4,2024-01-01
Bungoma,2024,2,0.6621857748868778,4,2024-02-01
Bungoma,2024,3,0.6203354355203616,4,2024-03-01
Bungoma,2024,4,0.6974222567873304,4,2024-04-01
Bungoma,2024,5,0.7477987556561086,3,2024-05-01
Bungoma,2024,6,0.7060018382352943,4,2024-06-01
Bungoma,2024,7,0.639011538461539,4,2024-07-01
Bungoma,2024,8,0.6692864253393663,3,2024-08-01
Bungoma,2024,9,0.6749520079185521,4,2024-09-01
Bungoma,2024,10,0.6692888857466062,4,2024-10-01
Bungoma,2024,11,0.6964127073906492,3,2024-11-01
Bungoma,2024,12,0.6820054675716443,3,2024-12-01
Bungoma,2025,1,0.6279283088235293,4,2025-01-01
Bungoma,2025,2,0.5546483031674206,4,2025-02-01
Bungoma,2025,3,0.5534065328054301,4,2025-03-01
Bungoma,2025,4,0.6638335595776778,3,2025-04-01
Bungoma,2025,5,0.7266701640271492,4,2025-05-01
Bungoma,2025,6,0.7232722850678737,4,2025-06-01
Bungoma,2025,11,0.7218924208144787,1,2025-11-01
Bungoma,2025,12,0.6761571832579181,2,2025-12-01
Bungoma,2026,1,0.6012511689291102,3,2026-01-01
Bungoma,2026,2,0.5410096530920064,3,2026-02-01
Bungoma,2026,3,0.6755207013574656,2,2026-03-01
Bungoma,2026,4,0.6949427036199094,2,2026-04-01
Bungoma,2026,5,0.7728596719457012,2,2026-05-01
Bungoma,2026,7,0.6323848416289591,3,2026-07-01
Bungoma,2026,8,0.6070144796380083,1,2026-08-01
Busia,2000,12,0.6358827852998069,1,2000-12-01
Busia,2001,1,0.6277486647973338,2,2001-01-01
Busia,2001,2,0.5407697054277194,2,2001-02-01
Busia,2001,3,0.515172928550534,2,2001-03-01
Busia,2001,4,0.6336751372577805,2,2001-04-01
Busia,2001,5,0.6621132361011968,2,2001-05-01
Busia,2001,6,0.6299362124403638,2,2001-06-01
Busia,2001,7,0.5953719699834004,2,2001-07-01
Busia,2001,8,0.6040769367128032,2,2001-08-01
Busia,2001,9,0.6038521623972162,2,2001-09-01
Busia,2001,10,0.6020483992467052,1,2001-10-01
Busia,2001,11,0.635247685798646,2,2001-11-01
Busia,2001,12,0.5949695897364375,2,2001-12-01
Busia,2002,1,0.5650186252520069,2,2002-01-01
Busia,2002,2,0.45539865972674043,2,2002-02-01
Busia,2002,3,0.5797178749284336,2,2002-03-01
Busia,2002,4,0.6486263510880457,2,2002-04-01
Busia,2002,5,0.6736537878787875,2,2002-05-01
Busia,2002,6,0.6207752224354188,2,2002-06-01
Busia,2002,7,0.5681218941223609,4,2002-07-01
Busia,2002,8,0.5520698139406957,4,2002-08-01
Busia,2002,9,0.5709157733634381,4,2002-09-01
Busia,2002,10,0.6148785753127559,3,2002-10-01
Busia,2002,11,0.6501703698151188,4,2002-11-01
Busia,2002,12,0.626687540054707,4,2002-12-01
Busia,2003,1,0.6029848713337971,4,2003-01-01
Busia,2003,2,0.49059464089387433,4,2003-02-01
Busia,2003,3,0.5023101832585526,4,2003-03-01
Busia,2003,4,0.5960772785749745,3,2003-04-01
Busia,2003,5,0.667324666607296,4,2003-05-01
Busia,2003,6,0.6638450753669811,4,2003-06-01
Busia,2003,7,0.6330097729422454,4,2003-07-01
Busia,2003,8,0.6029868925275246,4,2003-08-01
Busia,2003,9,0.5785800822575182,4,2003-09-01
Busia,2003,10,0.5889494471911201,3,2003-10-01
Busia,2003,11,0.6225910202596574,4,2003-11-01
Busia,2003,12,0.6069335423934882,4,2003-12-01
Busia,2004,1,0.5581395729216739,4,2004-01-01
Busia,2004,2,0.4840065811214156,4,2004-02-01
Busia,2004,3,0.5236857619123758,4,2004-03-01
Busia,2004,4,0.6111267530749598,4,2004-04-01
Busia,2004,5,0.63100068054667,3,2004-05-01
Busia,2004,6,0.6126152307878502,4,2004-06-01
Busia,2004,7,0.5668916824780046,4,2004-07-01
Busia,2004,8,0.5591884267791684,4,2004-08-01
Busia,2004,9,0.5772132326259619,4,2004-09-01
Busia,2004,10,0.6034599860512972,4,2004-10-01
Busia,2004,11,0.6241678330474557,3,2004-11-01
Busia,2004,12,0.6091835332368232,4,2004-12-01
Busia,2005,1,0.5113772564931032,4,2005-01-01
Busia,2005,2,0.4442880453335683,4,2005-02-01
Busia,2005,3,0.530101313969354,4,2005-03-01
Busia,2005,4,0.624210722411562,3,2005-04-01
Busia,2005,5,0.6669858115299542,4,2005-05-01
Busia,2005,6,0.634778982338042,4,2005-06-01
Busia,2005,7,0.6075111358234275,4,2005-07-01
