date,year,month,county,rainfall_mm
1989-01-01,1989,1,Elgeyo-Marakwet,8.13209867477417
1989-02-01,1989,2,Elgeyo-Marakwet,23.076738609208
1989-03-01,1989,3,Elgeyo-Marakwet,42.615176333321465
1989-04-01,1989,4,Elgeyo-Marakwet,61.98742273118761
1989-05-01,1989,5,Elgeyo-Marakwet,54.96255344814725
1989-06-01,1989,6,Elgeyo-Marakwet,29.265101697709824
1989-07-01,1989,7,Elgeyo-Marakwet,62.635140313042534
1989-08-01,1989,8,Elgeyo-Marakwet,34.87268646558126
1989-09-01,1989,9,Elgeyo-Marakwet,28.254610180854797
1989-10-01,1989,10,Elgeyo-Marakwet,40.11669818560282
1989-11-01,1989,11,Elgeyo-Marakwet,23.915170152982075
1989-12-01,1989,12,Elgeyo-Marakwet,36.17328527238634
1990-01-01,1990,1,Elgeyo-Marakwet,13.466935793558756
1990-02-01,1990,2,Elgeyo-Marakwet,37.25425990422567
1990-03-01,1990,3,Elgeyo-Marakwet,40.1850805150138
1990-04-01,1990,4,Elgeyo-Marakwet,63.6973324086931
1990-05-01,1990,5,Elgeyo-Marakwet,46.55726962619357
1990-06-01,1990,6,Elgeyo-Marakwet,16.782987813154858
1990-07-01,1990,7,Elgeyo-Marakwet,41.76502119170295
1990-08-01,1990,8,Elgeyo-Marakwet,35.954245487848915
1990-09-01,1990,9,Elgeyo-Marakwet,19.7104967435201
1990-10-01,1990,10,Elgeyo-Marakwet,29.11375097433726
1990-11-01,1990,11,Elgeyo-Marakwet,25.66439010037316
1990-12-01,1990,12,Elgeyo-Marakwet,17.89317654238807
1991-01-01,1991,1,Elgeyo-Marakwet,14.597756087779999
1991-02-01,1991,2,Elgeyo-Marakwet,5.328449618485239
1991-03-01,1991,3,Elgeyo-Marakwet,46.160689459906685
1991-04-01,1991,4,Elgeyo-Marakwet,27.593315323193867
1991-05-01,1991,5,Elgeyo-Marakwet,50.28947321573893
1991-06-01,1991,6,Elgeyo-Marakwet,49.057984060711334
1991-07-01,1991,7,Elgeyo-Marakwet,53.52618916829427
1991-08-01,1991,8,Elgeyo-Marakwet,57.85109602080451
1991-09-01,1991,9,Elgeyo-Marakwet,17.559549556838142
1991-10-01,1991,10,Elgeyo-Marakwet,36.689183976915146
1991-11-01,1991,11,Elgeyo-Marakwet,19.46307075023651
1991-12-01,1991,12,Elgeyo-Marakwet,10.060284525156021
1992-01-01,1992,1,Elgeyo-Marakwet,5.03466094036897
1992-02-01,1992,2,Elgeyo-Marakwet,7.66044744849205
1992-03-01,1992,3,Elgeyo-Marakwet,14.531133141782549
1992-04-01,1992,4,Elgeyo-Marakwet,74.8155984348721
1992-05-01,1992,5,Elgeyo-Marakwet,33.52164778444502
1992-06-01,1992,6,Elgeyo-Marakwet,38.37436376677619
1992-07-01,1992,7,Elgeyo-Marakwet,47.730264292822945
1992-08-01,1992,8,Elgeyo-Marakwet,49.941813733842636
1992-09-01,1992,9,Elgeyo-Marakwet,24.23153265317281
1992-10-01,1992,10,Elgeyo-Marakwet,52.629614432652794
1992-11-01,1992,11,Elgeyo-Marakwet,21.808000498347813
1992-12-01,1992,12,Elgeyo-Marakwet,14.238416665130192
1993-01-01,1993,1,Elgeyo-Marakwet,31.968513502015007
1993-02-01,1993,2,Elgeyo-Marakwet,40.439494755533005
1993-03-01,1993,3,Elgeyo-Marakwet,7.210413138071696
1993-04-01,1993,4,Elgeyo-Marakwet,28.154405421680874
1993-05-01,1993,5,Elgeyo-Marakwet,67.95492288801405
1993-06-01,1993,6,Elgeyo-Marakwet,39.77524137496948
1993-07-01,1993,7,Elgeyo-Marakwet,32.29419122801887
1993-08-01,1993,8,Elgeyo-Marakwet,29.684638102849323
1993-09-01,1993,9,Elgeyo-Marakwet,21.552555759747822
1993-10-01,1993,10,Elgeyo-Marakwet,19.92953650156657
1993-11-01,1993,11,Elgeyo-Marakwet,23.265934884548187
1993-12-01,1993,12,Elgeyo-Marakwet,8.533964190218184
1994-01-01,1994,1,Elgeyo-Marakwet,6.0086460875140295
1994-02-01,1994,2,Elgeyo-Marakwet,7.565702872143851
1994-03-01,1994,3,Elgeyo-Marakwet,38.141032775243126
1994-04-01,1994,4,Elgeyo-Marakwet,65.99169807963901
1994-05-01,1994,5,Elgeyo-Marakwet,73.5472834640079
1994-06-01,1994,6,Elgeyo-Marakwet,46.92647102144029
1994-07-01,1994,7,Elgeyo-Marakwet,61.44176138771905
1994-08-01,1994,8,Elgeyo-Marakwet,55.954798248079086
1994-09-01,1994,9,Elgeyo-Marakwet,14.38424320353402
1994-10-01,1994,10,Elgeyo-Marakwet,23.434219823943245
1994-11-01,1994,11,Elgeyo-Marakwet,57.06900774108039
1994-12-01,1994,12,Elgeyo-Marakwet,9.362422380182478
1995-01-01,1995,1,Elgeyo-Marakwet,4.411522900064786
1995-02-01,1995,2,Elgeyo-Marakwet,18.535801470279694
1995-03-01,1995,3,Elgeyo-Marakwet,45.93625005086263
1995-04-01,1995,4,Elgeyo-Marakwet,45.19372248649597
1995-05-01,1995,5,Elgeyo-Marakwet,34.73909142282274
1995-06-01,1995,6,Elgeyo-Marakwet,32.41180086135864
1995-07-01,1995,7,Elgeyo-Marakwet,43.769146548377144
1995-08-01,1995,8,Elgeyo-Marakwet,39.63516999615563
1995-09-01,1995,9,Elgeyo-Marakwet,31.95242296324836
1995-10-01,1995,10,Elgeyo-Marakwet,48.66198417875502
1995-11-01,1995,11,Elgeyo-Marakwet,37.030870424376594
1995-12-01,1995,12,Elgeyo-Marakwet,14.559518118699392
1996-01-01,1996,1,Elgeyo-Marakwet,13.55290189716551
1996-02-01,1996,2,Elgeyo-Marakwet,17.80702894926071
1996-03-01,1996,3,Elgeyo-Marakwet,54.39086988237169
1996-04-01,1996,4,Elgeyo-Marakwet,36.5315224064721
1996-05-01,1996,5,Elgeyo-Marakwet,37.173705922232735
1996-06-01,1996,6,Elgeyo-Marakwet,47.73843961291843
1996-07-01,1996,7,Elgeyo-Marakwet,64.9140305519104
1996-08-01,1996,8,Elgeyo-Marakwet,62.06406542989943
1996-09-01,1996,9,Elgeyo-Marakwet,27.24816412395901
1996-10-01,1996,10,Elgeyo-Marakwet,24.736701276567246
1996-11-01,1996,11,Elgeyo-Marakwet,33.256543980704414
1996-12-01,1996,12,Elgeyo-Marakwet,5.911652230554157
1997-01-01,1997,1,Elgeyo-Marakwet,6.56313415368398
1997-02-01,1997,2,Elgeyo-Marakwet,2.8542459822363324
1997-03-01,1997,3,Elgeyo-Marakwet,30.708910995059544
1997-04-01,1997,4,Elgeyo-Marakwet,108.27087492412991
1997-05-01,1997,5,Elgeyo-Marakwet,21.771202127138775
1997-06-01,1997,6,Elgeyo-Marakwet,40.69723555776808
1997-07-01,1997,7,Elgeyo-Marakwet,59.30387952592638
1997-08-01,1997,8,Elgeyo-Marakwet,43.00717862447103
1997-09-01,1997,9,Elgeyo-Marakwet,7.847270323170556
1997-10-01,1997,10,Elgeyo-Marakwet,68.88568279478285
1997-11-01,1997,11,Elgeyo-Marakwet,78.04082793659634
1997-12-01,1997,12,Elgeyo-Marakwet,25.797885457674663
1998-01-01,1998,1,Elgeyo-Marakwet,39.15283433596293
1998-02-01,1998,2,Elgeyo-Marakwet,30.783340771993
1998-03-01,1998,3,Elgeyo-Marakwet,10.030734062194824
1998-04-01,1998,4,Elgeyo-Marakwet,39.154700756073
1998-05-01,1998,5,Elgeyo-Marakwet,59.87144692738851
1998-06-01,1998,6,Elgeyo-Marakwet,43.502640883127846
1998-07-01,1998,7,Elgeyo-Marakwet,55.701599491967094
1998-08-01,1998,8,Elgeyo-Marakwet,49.959182341893516
1998-09-01,1998,9,Elgeyo-Marakwet,22.264821913507248
1998-10-01,1998,10,Elgeyo-Marakwet,47.9173583984375
1998-11-01,1998,11,Elgeyo-Marakwet,28.089964124891495
1998-12-01,1998,12,Elgeyo-Marakwet,5.01397849784957
1999-01-01,1999,1,Elgeyo-Marakwet,10.816944112380346
1999-02-01,1999,2,Elgeyo-Marakwet,3.8553897456990347
1999-03-01,1999,3,Elgeyo-Marakwet,56.373872915903725
1999-04-01,1999,4,Elgeyo-Marakwet,47.29102484385172
1999-05-01,1999,5,Elgeyo-Marakwet,27.427130116356743
1999-06-01,1999,6,Elgeyo-Marakwet,26.046975268257988
1999-07-01,1999,7,Elgeyo-Marakwet,48.87397599220276
1999-08-01,1999,8,Elgeyo-Marakwet,38.34060451719496
1999-09-01,1999,9,Elgeyo-Marakwet,15.049059768517813
1999-10-01,1999,10,Elgeyo-Marakwet,63.74548130565219
1999-11-01,1999,11,Elgeyo-Marakwet,25.543023162417942
1999-12-01,1999,12,Elgeyo-Marakwet,16.756216764450073
2000-01-01,2000,1,Elgeyo-Marakwet,5.500482072432836
2000-02-01,2000,2,Elgeyo-Marakwet,4.006630996863048
2000-03-01,2000,3,Elgeyo-Marakwet,10.839418113231659
2000-04-01,2000,4,Elgeyo-Marakwet,21.456308742364246
2000-05-01,2000,5,Elgeyo-Marakwet,45.910210927327476
2000-06-01,2000,6,Elgeyo-Marakwet,29.18304497665829
2000-07-01,2000,7,Elgeyo-Marakwet,45.375524282455444
2000-08-01,2000,8,Elgeyo-Marakwet,57.97064865960015
2000-09-01,2000,9,Elgeyo-Marakwet,23.876158820258247
2000-10-01,2000,10,Elgeyo-Marakwet,49.99836775991652
2000-11-01,2000,11,Elgeyo-Marakwet,37.46280672815111
2000-12-01,2000,12,Elgeyo-Marakwet,13.644267439842224
2001-01-01,2001,1,Elgeyo-Marakwet,23.638243781195747
2001-02-01,2001,2,Elgeyo-Marakwet,6.150609705183241
2001-03-01,2001,3,Elgeyo-Marakwet,40.48836898803711
2001-04-01,2001,4,Elgeyo-Marakwet,59.0277808242374
2001-05-01,2001,5,Elgeyo-Marakwet,41.479858292473686
2001-06-01,2001,6,Elgeyo-Marakwet,51.508273919423424
2001-07-01,2001,7,Elgeyo-Marakwet,45.00247801674737
2001-08-01,2001,8,Elgeyo-Marakwet,43.76280119684007
2001-09-01,2001,9,Elgeyo-Marakwet,23.153308868408203
2001-10-01,2001,10,Elgeyo-Marakwet,60.510641707314385
2001-11-01,2001,11,Elgeyo-Marakwet,56.72918348842197
2001-12-01,2001,12,Elgeyo-Marakwet,6.787769860691494
2002-01-01,2002,1,Elgeyo-Marakwet,12.529846986134848
2002-02-01,2002,2,Elgeyo-Marakwet,7.72546880112754
2002-03-01,2002,3,Elgeyo-Marakwet,37.66878602239821
2002-04-01,2002,4,Elgeyo-Marakwet,44.17232611444261
2002-05-01,2002,5,Elgeyo-Marakwet,76.54054175482855
2002-06-01,2002,6,Elgeyo-Marakwet,32.937543895509506
2002-07-01,2002,7,Elgeyo-Marakwet,30.866233931647407
2002-08-01,2002,8,Elgeyo-Marakwet,46.833460595872666
2002-09-01,2002,9,Elgeyo-Marakwet,11.119096848699781
2002-10-01,2002,10,Elgeyo-Marakwet,45.10437379943
2002-11-01,2002,11,Elgeyo-Marakwet,22.90916477309333
2002-12-01,2002,12,Elgeyo-Marakwet,53.9416290918986
2003-01-01,2003,1,Elgeyo-Marakwet,8.51058860619863
2003-02-01,2003,2,Elgeyo-Marakwet,5.411980946858724
2003-03-01,2003,3,Elgeyo-Marakwet,34.07944676611159
2003-04-01,2003,4,Elgeyo-Marakwet,93.21501159667969
2003-05-01,2003,5,Elgeyo-Marakwet,99.86285156673856
2003-06-01,2003,6,Elgeyo-Marakwet,40.045992347929214
2003-07-01,2003,7,Elgeyo-Marakwet,43.33508772320218
2003-08-01,2003,8,Elgeyo-Marakwet,74.49228228463068
2003-09-01,2003,9,Elgeyo-Marakwet,20.18798099623786
2003-10-01,2003,10,Elgeyo-Marakwet,25.659356395403545
2003-11-01,2003,11,Elgeyo-Marakwet,25.144950946172077
2003-12-01,2003,12,Elgeyo-Marakwet,19.697945806715225
2004-01-01,2004,1,Elgeyo-Marakwet,24.14181151654985
2004-02-01,2004,2,Elgeyo-Marakwet,12.663272546397316
2004-03-01,2004,3,Elgeyo-Marakwet,36.70990978346931
2004-04-01,2004,4,Elgeyo-Marakwet,86.79057497448392
2004-05-01,2004,5,Elgeyo-Marakwet,49.26150353749593
2004-06-01,2004,6,Elgeyo-Marakwet,26.99162311024136
2004-07-01,2004,7,Elgeyo-Marakwet,34.44844510820177
2004-08-01,2004,8,Elgeyo-Marakwet,45.53599715232849
2004-09-01,2004,9,Elgeyo-Marakwet,30.83290710714128
2004-10-01,2004,10,Elgeyo-Marakwet,38.430943939420914
2004-11-01,2004,11,Elgeyo-Marakwet,49.379518800311615
2004-12-01,2004,12,Elgeyo-Marakwet,18.199486752351124
2005-01-01,2005,1,Elgeyo-Marakwet,18.35812434885237
2005-02-01,2005,2,Elgeyo-Marakwet,13.013791031307644
2005-03-01,2005,3,Elgeyo-Marakwet,30.25635384188758
2005-04-01,2005,4,Elgeyo-Marakwet,46.13185262680054
2005-05-01,2005,5,Elgeyo-Marakwet,101.79300769170125
2005-06-01,2005,6,Elgeyo-Marakwet,37.743674198786415
2005-07-01,2005,7,Elgeyo-Marakwet,39.46579496065775
2005-08-01,2005,8,Elgeyo-Marakwet,44.59372671445211
2005-09-01,2005,9,Elgeyo-Marakwet,37.24620129002465
2005-10-01,2005,10,Elgeyo-Marakwet,33.07636580202315
2005-11-01,2005,11,Elgeyo-Marakwet,17.6978876458274
2005-12-01,2005,12,Elgeyo-Marakwet,9.887505193551382
2006-01-01,2006,1,Elgeyo-Marakwet,8.097026172611448
2006-02-01,2006,2,Elgeyo-Marakwet,14.978065696027544
2006-03-01,2006,3,Elgeyo-Marakwet,39.05630384551154
2006-04-01,2006,4,Elgeyo-Marakwet,72.78425778283014
2006-05-01,2006,5,Elgeyo-Marakwet,48.48984079890781
2006-06-01,2006,6,Elgeyo-Marakwet,31.845421565903557
2006-07-01,2006,7,Elgeyo-Marakwet,35.98926040861342
2006-08-01,2006,8,Elgeyo-Marakwet,64.08644310633342
2006-09-01,2006,9,Elgeyo-Marakwet,30.771143092049492
2006-10-01,2006,10,Elgeyo-Marakwet,55.45088279247284
2006-11-01,2006,11,Elgeyo-Marakwet,98.25638066397772
2006-12-01,2006,12,Elgeyo-Marakwet,42.66488750775655
2007-01-01,2007,1,Elgeyo-Marakwet,20.6170683172014
2007-02-01,2007,2,Elgeyo-Marakwet,40.5106274816725
2007-03-01,2007,3,Elgeyo-Marakwet,27.892524732483757
2007-04-01,2007,4,Elgeyo-Marakwet,63.59090707037184
2007-05-01,2007,5,Elgeyo-Marakwet,73.03333224190607
2007-06-01,2007,6,Elgeyo-Marakwet,63.11601336797079
2007-07-01,2007,7,Elgeyo-Marakwet,61.23516686757406
2007-08-01,2007,8,Elgeyo-Marakwet,63.41362396876017
2007-09-01,2007,9,Elgeyo-Marakwet,74.69072029325697
2007-10-01,2007,10,Elgeyo-Marakwet,25.119649873839485
2007-11-01,2007,11,Elgeyo-Marakwet,15.731097704834408
2007-12-01,2007,12,Elgeyo-Marakwet,10.334474778837627
2008-01-01,2008,1,Elgeyo-Marakwet,7.898416174782647
2008-02-01,2008,2,Elgeyo-Marakwet,11.716935608122084
2008-03-01,2008,3,Elgeyo-Marakwet,42.551498889923096
2008-04-01,2008,4,Elgeyo-Marakwet,28.760666529337566
2008-05-01,2008,5,Elgeyo-Marakwet,35.751973827679954
2008-06-01,2008,6,Elgeyo-Marakwet,28.183744655715095
2008-07-01,2008,7,Elgeyo-Marakwet,54.29675022761027
2008-08-01,2008,8,Elgeyo-Marakwet,55.858852810329864
2008-09-01,2008,9,Elgeyo-Marakwet,32.51134713490804
2008-10-01,2008,10,Elgeyo-Marakwet,76.30176644855075
2008-11-01,2008,11,Elgeyo-Marakwet,58.13420189751519
2008-12-01,2008,12,Elgeyo-Marakwet,5.784336318572362
2009-01-01,2009,1,Elgeyo-Marakwet,8.801748759216732
2009-02-01,2009,2,Elgeyo-Marakwet,3.61988199253877
2009-03-01,2009,3,Elgeyo-Marakwet,12.406704703966776
2009-04-01,2009,4,Elgeyo-Marakwet,52.667545318603516
2009-05-01,2009,5,Elgeyo-Marakwet,65.616691854265
2009-06-01,2009,6,Elgeyo-Marakwet,20.833799229727852
2009-07-01,2009,7,Elgeyo-Marakwet,34.27909894784292
2009-08-01,2009,8,Elgeyo-Marakwet,27.38920819759369
2009-09-01,2009,9,Elgeyo-Marakwet,19.012372116247814
2009-10-01,2009,10,Elgeyo-Marakwet,37.47559520933363
2009-11-01,2009,11,Elgeyo-Marakwet,27.956517431471084
2009-12-01,2009,12,Elgeyo-Marakwet,59.201420307159424
2010-01-01,2010,1,Elgeyo-Marakwet,17.173302319314743
2010-02-01,2010,2,Elgeyo-Marakwet,50.36144087049696
2010-03-01,2010,3,Elgeyo-Marakwet,59.341608948177765
2010-04-01,2010,4,Elgeyo-Marakwet,58.31194387541877
2010-05-01,2010,5,Elgeyo-Marakwet,99.41834444469876
2010-06-01,2010,6,Elgeyo-Marakwet,35.545304245418976
2010-07-01,2010,7,Elgeyo-Marakwet,54.34440824720595
2010-08-01,2010,8,Elgeyo-Marakwet,59.01768241988288
2010-09-01,2010,9,Elgeyo-Marakwet,32.134566360049774
2010-10-01,2010,10,Elgeyo-Marakwet,51.21585467126634
2010-11-01,2010,11,Elgeyo-Marakwet,17.09693219926622
2010-12-01,2010,12,Elgeyo-Marakwet,12.386210176679823
2011-01-01,2011,1,Elgeyo-Marakwet,4.877546985944112
2011-02-01,2011,2,Elgeyo-Marakwet,6.898440208699968
2011-03-01,2011,3,Elgeyo-Marakwet,43.07522585656908
2011-04-01,2011,4,Elgeyo-Marakwet,28.97421465979682
2011-05-01,2011,5,Elgeyo-Marakwet,47.57045115364922
2011-06-01,2011,6,Elgeyo-Marakwet,46.56531675656637
2011-07-01,2011,7,Elgeyo-Marakwet,54.248209158579506
2011-08-01,2011,8,Elgeyo-Marakwet,87.00771289401584
2011-09-01,2011,9,Elgeyo-Marakwet,39.88712504174974
2011-10-01,2011,10,Elgeyo-Marakwet,53.3926362461514
2011-11-01,2011,11,Elgeyo-Marakwet,109.82822238074408
2011-12-01,2011,12,Elgeyo-Marakwet,22.249708639250862
2012-01-01,2012,1,Elgeyo-Marakwet,2.645311158564356
2012-02-01,2012,2,Elgeyo-Marakwet,6.274927232000563
2012-03-01,2012,3,Elgeyo-Marakwet,15.915456937419044
2012-04-01,2012,4,Elgeyo-Marakwet,101.12574132283528
2012-05-01,2012,5,Elgeyo-Marakwet,122.32287247975667
2012-06-01,2012,6,Elgeyo-Marakwet,39.92897574106852
2012-07-01,2012,7,Elgeyo-Marakwet,59.13831917444865
2012-08-01,2012,8,Elgeyo-Marakwet,60.56430143780179
2012-09-01,2012,9,Elgeyo-Marakwet,55.519499434365166
2012-10-01,2012,10,Elgeyo-Marakwet,68.78108098771837
2012-11-01,2012,11,Elgeyo-Marakwet,36.542451328701446
2012-12-01,2012,12,Elgeyo-Marakwet,33.20839503076341
2013-01-01,2013,1,Elgeyo-Marakwet,16.164773762226105
2013-02-01,2013,2,Elgeyo-Marakwet,6.6498014479875565
2013-03-01,2013,3,Elgeyo-Marakwet,47.83413921462165
2013-04-01,2013,4,Elgeyo-Marakwet,98.4613486925761
2013-05-01,2013,5,Elgeyo-Marakwet,64.79673194885254
2013-06-01,2013,6,Elgeyo-Marakwet,42.217962662378945
2013-07-01,2013,7,Elgeyo-Marakwet,57.964269929462006
2013-08-01,2013,8,Elgeyo-Marakwet,66.65680848227606
2013-09-01,2013,9,Elgeyo-Marakwet,44.95567809210883
2013-10-01,2013,10,Elgeyo-Marakwet,49.34348408381144
2013-11-01,2013,11,Elgeyo-Marakwet,42.067430310779145
2013-12-01,2013,12,Elgeyo-Marakwet,28.123593012491863
2014-01-01,2014,1,Elgeyo-Marakwet,6.118007878462474
2014-02-01,2014,2,Elgeyo-Marakwet,14.05534518427319
2014-03-01,2014,3,Elgeyo-Marakwet,34.45139408111572
2014-04-01,2014,4,Elgeyo-Marakwet,19.183687647183735
2014-05-01,2014,5,Elgeyo-Marakwet,43.66220520602332
2014-06-01,2014,6,Elgeyo-Marakwet,30.246869709756638
2014-07-01,2014,7,Elgeyo-Marakwet,41.84188090430366
2014-08-01,2014,8,Elgeyo-Marakwet,62.520913653903534
2014-09-01,2014,9,Elgeyo-Marakwet,21.283535599708557
2014-10-01,2014,10,Elgeyo-Marakwet,67.36441866556804
2014-11-01,2014,11,Elgeyo-Marakwet,34.78256848123338
2014-12-01,2014,12,Elgeyo-Marakwet,15.341262439886728
2015-01-01,2015,1,Elgeyo-Marakwet,2.9467029538419514
2015-02-01,2015,2,Elgeyo-Marakwet,6.227830989493264
2015-03-01,2015,3,Elgeyo-Marakwet,10.153008487489489
2015-04-01,2015,4,Elgeyo-Marakwet,69.87474303775363
2015-05-01,2015,5,Elgeyo-Marakwet,51.81589884228177
2015-06-01,2015,6,Elgeyo-Marakwet,42.79004396332635
2015-07-01,2015,7,Elgeyo-Marakwet,39.13520251380073
2015-08-01,2015,8,Elgeyo-Marakwet,18.32594931125641
2015-09-01,2015,9,Elgeyo-Marakwet,21.96739716662301
2015-10-01,2015,10,Elgeyo-Marakwet,44.7821790377299
2015-11-01,2015,11,Elgeyo-Marakwet,54.58246143658956
2015-12-01,2015,12,Elgeyo-Marakwet,28.072219491004944
2016-01-01,2016,1,Elgeyo-Marakwet,18.531379732820724
2016-02-01,2016,2,Elgeyo-Marakwet,5.248311034507221
2016-03-01,2016,3,Elgeyo-Marakwet,21.281802508566116
2016-04-01,2016,4,Elgeyo-Marakwet,89.34539800220065
2016-05-01,2016,5,Elgeyo-Marakwet,83.25434552298651
2016-06-01,2016,6,Elgeyo-Marakwet,41.58300251430936
2016-07-01,2016,7,Elgeyo-Marakwet,51.64339078797234
2016-08-01,2016,8,Elgeyo-Marakwet,24.581829322708977
2016-09-01,2016,9,Elgeyo-Marakwet,20.776503211922115
2016-10-01,2016,10,Elgeyo-Marakwet,35.748776859707306
2016-11-01,2016,11,Elgeyo-Marakwet,21.129933880435097
2016-12-01,2016,12,Elgeyo-Marakwet,4.411721037493812
2017-01-01,2017,1,Elgeyo-Marakwet,12.54251503944397
2017-02-01,2017,2,Elgeyo-Marakwet,21.69128939840529
2017-03-01,2017,3,Elgeyo-Marakwet,15.17379762066735
2017-04-01,2017,4,Elgeyo-Marakwet,24.45807879500919
2017-05-01,2017,5,Elgeyo-Marakwet,62.76963705486722
2017-06-01,2017,6,Elgeyo-Marakwet,25.374469651116264
2017-07-01,2017,7,Elgeyo-Marakwet,108.10006835725572
2017-08-01,2017,8,Elgeyo-Marakwet,64.86743548181322
2017-09-01,2017,9,Elgeyo-Marakwet,50.34972304768033
2017-10-01,2017,10,Elgeyo-Marakwet,82.0240666601393
2017-11-01,2017,11,Elgeyo-Marakwet,36.92552936077118
2017-12-01,2017,12,Elgeyo-Marakwet,8.04106217622757
2018-01-01,2018,1,Elgeyo-Marakwet,3.7436659220192166
2018-02-01,2018,2,Elgeyo-Marakwet,6.292638036939833
2018-03-01,2018,3,Elgeyo-Marakwet,59.525309324264526
2018-04-01,2018,4,Elgeyo-Marakwet,134.14703528086343
2018-05-01,2018,5,Elgeyo-Marakwet,117.32699383629694
2018-06-01,2018,6,Elgeyo-Marakwet,77.4857915242513
2018-07-01,2018,7,Elgeyo-Marakwet,47.203921688927544
2018-08-01,2018,8,Elgeyo-Marakwet,50.556585709253945
2018-09-01,2018,9,Elgeyo-Marakwet,14.104156884882185
2018-10-01,2018,10,Elgeyo-Marakwet,33.99278341399299
2018-11-01,2018,11,Elgeyo-Marakwet,11.81850751903322
2018-12-01,2018,12,Elgeyo-Marakwet,26.970909383561875
2019-01-01,2019,1,Elgeyo-Marakwet,6.479670564333598
2019-02-01,2019,2,Elgeyo-Marakwet,6.566608899169498
2019-03-01,2019,3,Elgeyo-Marakwet,19.027060389518738
2019-04-01,2019,4,Elgeyo-Marakwet,40.40509292814467
2019-05-01,2019,5,Elgeyo-Marakwet,33.04492746459113
2019-06-01,2019,6,Elgeyo-Marakwet,64.8119944996304
2019-07-01,2019,7,Elgeyo-Marakwet,59.035507678985596
2019-08-01,2019,8,Elgeyo-Marakwet,70.73416908582051
2019-09-01,2019,9,Elgeyo-Marakwet,35.45478626092275
2019-10-01,2019,10,Elgeyo-Marakwet,89.39905903074477
2019-11-01,2019,11,Elgeyo-Marakwet,58.32322676976522
2019-12-01,2019,12,Elgeyo-Marakwet,50.40115507443746
2020-01-01,2020,1,Elgeyo-Marakwet,20.92237088415358
2020-02-01,2020,2,Elgeyo-Marakwet,13.676948070526123
2020-03-01,2020,3,Elgeyo-Marakwet,72.9158476723565
2020-04-01,2020,4,Elgeyo-Marakwet,96.82588704427083
2020-05-01,2020,5,Elgeyo-Marakwet,60.20281823476156
2020-06-01,2020,6,Elgeyo-Marakwet,77.15543768141005
2020-07-01,2020,7,Elgeyo-Marakwet,97.66229518254598
2020-08-01,2020,8,Elgeyo-Marakwet,96.19001203113132
2020-09-01,2020,9,Elgeyo-Marakwet,49.616166538662384
2020-10-01,2020,10,Elgeyo-Marakwet,60.19232492976718
2020-11-01,2020,11,Elgeyo-Marakwet,61.76016690995958
2020-12-01,2020,12,Elgeyo-Marakwet,8.557820704248217
2021-01-01,2021,1,Elgeyo-Marakwet,15.839218517144522
2021-02-01,2021,2,Elgeyo-Marakwet,13.364427785078684
2021-03-01,2021,3,Elgeyo-Marakwet,14.160052869055006
2021-04-01,2021,4,Elgeyo-Marakwet,42.24692032072279
2021-05-01,2021,5,Elgeyo-Marakwet,96.64762168460422
2021-06-01,2021,6,Elgeyo-Marakwet,30.825521760516697
2021-07-01,2021,7,Elgeyo-Marakwet,39.79116156366136
2021-08-01,2021,8,Elgeyo-Marakwet,41.65216673745049
2021-09-01,2021,9,Elgeyo-Marakwet,43.88778723610772
2021-10-01,2021,10,Elgeyo-Marakwet,49.46462236510383
2021-11-01,2021,11,Elgeyo-Marakwet,16.86287413703071
2021-12-01,2021,12,Elgeyo-Marakwet,10.117130561007393
2022-01-01,2022,1,Elgeyo-Marakwet,18.03639342387517
